#1
double	presence(35040, 2)
1523946600	0
1523947500	0
1523948400	0
1523949300	0
1523950200	0
1523951100	0
1523952000	0
1523952900	0
1523953800	0
1523954700	0
1523955600	0
1523956500	0
1523957400	0
1523958300	0
1523959200	0
1523960100	0
1523961000	0
1523961900	0
1523962800	0
1523963700	0
1523964600	0
1523965500	0
1523966400	0
1523967300	0
1523968200	0
1523969100	0
1523970000	0
1523970900	0
1523971800	0
1523972700	0
1523973600	0
1523974500	0
1523975400	0
1523976300	0
1523977200	1
1523978100	1
1523979000	1
1523979900	1
1523980800	1
1523981700	1
1523982600	1
1523983500	1
1523984400	1
1523985300	1
1523986200	1
1523987100	1
1523988000	1
1523988900	1
1523989800	1
1523990700	1
1523991600	1
1523992500	1
1523993400	1
1523994300	1
1523995200	1
1523996100	1
1523997000	1
1523997900	1
1523998800	0
1523999700	0
1524000600	0
1524001500	0
1524002400	0
1524003300	0
1524004200	0
1524005100	0
1524006000	0
1524006900	0
1524007800	0
1524008700	0
1524009600	0
1524010500	0
1524011400	0
1524012300	0
1524013200	0
1524014100	0
1524015000	0
1524015900	0
1524016800	0
1524017700	0
1524018600	0
1524019500	0
1524020400	0
1524021300	0
1524022200	0
1524023100	0
1524024000	0
1524024900	0
1524025800	0
1524026700	0
1524027600	0
1524028500	0
1524029400	0
1524030300	0
1524031200	0
1524032100	0
1524033000	0
1524033900	0
1524034800	0
1524035700	0
1524036600	0
1524037500	0
1524038400	0
1524039300	0
1524040200	0
1524041100	0
1524042000	0
1524042900	0
1524043800	0
1524044700	0
1524045600	0
1524046500	0
1524047400	0
1524048300	0
1524049200	0
1524050100	0
1524051000	0
1524051900	0
1524052800	0
1524053700	0
1524054600	0
1524055500	0
1524056400	0
1524057300	0
1524058200	0
1524059100	0
1524060000	0
1524060900	0
1524061800	0
1524062700	0
1524063600	1
1524064500	1
1524065400	1
1524066300	1
1524067200	1
1524068100	1
1524069000	1
1524069900	1
1524070800	1
1524071700	1
1524072600	1
1524073500	1
1524074400	1
1524075300	1
1524076200	1
1524077100	1
1524078000	1
1524078900	1
1524079800	1
1524080700	1
1524081600	1
1524082500	1
1524083400	1
1524084300	1
1524085200	0
1524086100	0
1524087000	0
1524087900	0
1524088800	0
1524089700	0
1524090600	0
1524091500	0
1524092400	0
1524093300	0
1524094200	0
1524095100	0
1524096000	0
1524096900	0
1524097800	0
1524098700	0
1524099600	0
1524100500	0
1524101400	0
1524102300	0
1524103200	0
1524104100	0
1524105000	0
1524105900	0
1524106800	0
1524107700	0
1524108600	0
1524109500	0
1524110400	0
1524111300	0
1524112200	0
1524113100	0
1524114000	0
1524114900	0
1524115800	0
1524116700	0
1524117600	0
1524118500	0
1524119400	0
1524120300	0
1524121200	0
1524122100	0
1524123000	0
1524123900	0
1524124800	0
1524125700	0
1524126600	0
1524127500	0
1524128400	0
1524129300	0
1524130200	0
1524131100	0
1524132000	0
1524132900	0
1524133800	0
1524134700	0
1524135600	0
1524136500	0
1524137400	0
1524138300	0
1524139200	0
1524140100	0
1524141000	0
1524141900	0
1524142800	0
1524143700	0
1524144600	0
1524145500	0
1524146400	0
1524147300	0
1524148200	0
1524149100	0
1524150000	1
1524150900	1
1524151800	1
1524152700	1
1524153600	1
1524154500	1
1524155400	1
1524156300	1
1524157200	1
1524158100	1
1524159000	1
1524159900	1
1524160800	1
1524161700	1
1524162600	1
1524163500	1
1524164400	1
1524165300	1
1524166200	1
1524167100	1
1524168000	1
1524168900	1
1524169800	1
1524170700	1
1524171600	0
1524172500	0
1524173400	0
1524174300	0
1524175200	0
1524176100	0
1524177000	0
1524177900	0
1524178800	0
1524179700	0
1524180600	0
1524181500	0
1524182400	0
1524183300	0
1524184200	0
1524185100	0
1524186000	0
1524186900	0
1524187800	0
1524188700	0
1524189600	0
1524190500	0
1524191400	0
1524192300	0
1524193200	0
1524194100	0
1524195000	0
1524195900	0
1524196800	0
1524197700	0
1524198600	0
1524199500	0
1524200400	0
1524201300	0
1524202200	0
1524203100	0
1524204000	0
1524204900	0
1524205800	0
1524206700	0
1524207600	0
1524208500	0
1524209400	0
1524210300	0
1524211200	0
1524212100	0
1524213000	0
1524213900	0
1524214800	0
1524215700	0
1524216600	0
1524217500	0
1524218400	0
1524219300	0
1524220200	0
1524221100	0
1524222000	0
1524222900	0
1524223800	0
1524224700	0
1524225600	0
1524226500	0
1524227400	0
1524228300	0
1524229200	0
1524230100	0
1524231000	0
1524231900	0
1524232800	0
1524233700	0
1524234600	0
1524235500	0
1524236400	1
1524237300	1
1524238200	1
1524239100	1
1524240000	1
1524240900	1
1524241800	1
1524242700	1
1524243600	1
1524244500	1
1524245400	1
1524246300	1
1524247200	1
1524248100	1
1524249000	1
1524249900	1
1524250800	1
1524251700	1
1524252600	1
1524253500	1
1524254400	1
1524255300	1
1524256200	1
1524257100	1
1524258000	0
1524258900	0
1524259800	0
1524260700	0
1524261600	0
1524262500	0
1524263400	0
1524264300	0
1524265200	0
1524266100	0
1524267000	0
1524267900	0
1524268800	0
1524269700	0
1524270600	0
1524271500	0
1524272400	0
1524273300	0
1524274200	0
1524275100	0
1524276000	0
1524276900	0
1524277800	0
1524278700	0
1524279600	0
1524280500	0
1524281400	0
1524282300	0
1524283200	0
1524284100	0
1524285000	0
1524285900	0
1524286800	0
1524287700	0
1524288600	0
1524289500	0
1524290400	0
1524291300	0
1524292200	0
1524293100	0
1524294000	0
1524294900	0
1524295800	0
1524296700	0
1524297600	0
1524298500	0
1524299400	0
1524300300	0
1524301200	0
1524302100	0
1524303000	0
1524303900	0
1524304800	0
1524305700	0
1524306600	0
1524307500	0
1524308400	0
1524309300	0
1524310200	0
1524311100	0
1524312000	0
1524312900	0
1524313800	0
1524314700	0
1524315600	0
1524316500	0
1524317400	0
1524318300	0
1524319200	0
1524320100	0
1524321000	0
1524321900	0
1524322800	1
1524323700	1
1524324600	1
1524325500	1
1524326400	1
1524327300	1
1524328200	1
1524329100	1
1524330000	1
1524330900	1
1524331800	1
1524332700	1
1524333600	1
1524334500	1
1524335400	1
1524336300	1
1524337200	1
1524338100	1
1524339000	1
1524339900	1
1524340800	1
1524341700	1
1524342600	1
1524343500	1
1524344400	0
1524345300	0
1524346200	0
1524347100	0
1524348000	0
1524348900	0
1524349800	0
1524350700	0
1524351600	0
1524352500	0
1524353400	0
1524354300	0
1524355200	0
1524356100	0
1524357000	0
1524357900	0
1524358800	0
1524359700	0
1524360600	0
1524361500	0
1524362400	0
1524363300	0
1524364200	0
1524365100	0
1524366000	0
1524366900	0
1524367800	0
1524368700	0
1524369600	0
1524370500	0
1524371400	0
1524372300	0
1524373200	0
1524374100	0
1524375000	0
1524375900	0
1524376800	0
1524377700	0
1524378600	0
1524379500	0
1524380400	0
1524381300	0
1524382200	0
1524383100	0
1524384000	0
1524384900	0
1524385800	0
1524386700	0
1524387600	0
1524388500	0
1524389400	0
1524390300	0
1524391200	0
1524392100	0
1524393000	0
1524393900	0
1524394800	0
1524395700	0
1524396600	0
1524397500	0
1524398400	0
1524399300	0
1524400200	0
1524401100	0
1524402000	0
1524402900	0
1524403800	0
1524404700	0
1524405600	0
1524406500	0
1524407400	0
1524408300	0
1524409200	1
1524410100	1
1524411000	1
1524411900	1
1524412800	1
1524413700	1
1524414600	1
1524415500	1
1524416400	1
1524417300	1
1524418200	1
1524419100	1
1524420000	1
1524420900	1
1524421800	1
1524422700	1
1524423600	1
1524424500	1
1524425400	1
1524426300	1
1524427200	1
1524428100	1
1524429000	1
1524429900	1
1524430800	0
1524431700	0
1524432600	0
1524433500	0
1524434400	0
1524435300	0
1524436200	0
1524437100	0
1524438000	0
1524438900	0
1524439800	0
1524440700	0
1524441600	0
1524442500	0
1524443400	0
1524444300	0
1524445200	0
1524446100	0
1524447000	0
1524447900	0
1524448800	0
1524449700	0
1524450600	0
1524451500	0
1524452400	0
1524453300	0
1524454200	0
1524455100	0
1524456000	0
1524456900	0
1524457800	0
1524458700	0
1524459600	0
1524460500	0
1524461400	0
1524462300	0
1524463200	0
1524464100	0
1524465000	0
1524465900	0
1524466800	0
1524467700	0
1524468600	0
1524469500	0
1524470400	0
1524471300	0
1524472200	0
1524473100	0
1524474000	0
1524474900	0
1524475800	0
1524476700	0
1524477600	0
1524478500	0
1524479400	0
1524480300	0
1524481200	0
1524482100	0
1524483000	0
1524483900	0
1524484800	0
1524485700	0
1524486600	0
1524487500	0
1524488400	0
1524489300	0
1524490200	0
1524491100	0
1524492000	0
1524492900	0
1524493800	0
1524494700	0
1524495600	1
1524496500	1
1524497400	1
1524498300	1
1524499200	1
1524500100	1
1524501000	1
1524501900	1
1524502800	1
1524503700	1
1524504600	1
1524505500	1
1524506400	1
1524507300	1
1524508200	1
1524509100	1
1524510000	1
1524510900	1
1524511800	1
1524512700	1
1524513600	1
1524514500	1
1524515400	1
1524516300	1
1524517200	0
1524518100	0
1524519000	0
1524519900	0
1524520800	0
1524521700	0
1524522600	0
1524523500	0
1524524400	0
1524525300	0
1524526200	0
1524527100	0
1524528000	0
1524528900	0
1524529800	0
1524530700	0
1524531600	0
1524532500	0
1524533400	0
1524534300	0
1524535200	0
1524536100	0
1524537000	0
1524537900	0
1524538800	0
1524539700	0
1524540600	0
1524541500	0
1524542400	0
1524543300	0
1524544200	0
1524545100	0
1524546000	0
1524546900	0
1524547800	0
1524548700	0
1524549600	0
1524550500	0
1524551400	0
1524552300	0
1524553200	0
1524554100	0
1524555000	0
1524555900	0
1524556800	0
1524557700	0
1524558600	0
1524559500	0
1524560400	0
1524561300	0
1524562200	0
1524563100	0
1524564000	0
1524564900	0
1524565800	0
1524566700	0
1524567600	0
1524568500	0
1524569400	0
1524570300	0
1524571200	0
1524572100	0
1524573000	0
1524573900	0
1524574800	0
1524575700	0
1524576600	0
1524577500	0
1524578400	0
1524579300	0
1524580200	0
1524581100	0
1524582000	1
1524582900	1
1524583800	1
1524584700	1
1524585600	1
1524586500	1
1524587400	1
1524588300	1
1524589200	1
1524590100	1
1524591000	1
1524591900	1
1524592800	1
1524593700	1
1524594600	1
1524595500	1
1524596400	1
1524597300	1
1524598200	1
1524599100	1
1524600000	1
1524600900	1
1524601800	1
1524602700	1
1524603600	0
1524604500	0
1524605400	0
1524606300	0
1524607200	0
1524608100	0
1524609000	0
1524609900	0
1524610800	0
1524611700	0
1524612600	0
1524613500	0
1524614400	0
1524615300	0
1524616200	0
1524617100	0
1524618000	0
1524618900	0
1524619800	0
1524620700	0
1524621600	0
1524622500	0
1524623400	0
1524624300	0
1524625200	0
1524626100	0
1524627000	0
1524627900	0
1524628800	0
1524629700	0
1524630600	0
1524631500	0
1524632400	0
1524633300	0
1524634200	0
1524635100	0
1524636000	0
1524636900	0
1524637800	0
1524638700	0
1524639600	0
1524640500	0
1524641400	0
1524642300	0
1524643200	0
1524644100	0
1524645000	0
1524645900	0
1524646800	0
1524647700	0
1524648600	0
1524649500	0
1524650400	0
1524651300	0
1524652200	0
1524653100	0
1524654000	0
1524654900	0
1524655800	0
1524656700	0
1524657600	0
1524658500	0
1524659400	0
1524660300	0
1524661200	0
1524662100	0
1524663000	0
1524663900	0
1524664800	0
1524665700	0
1524666600	0
1524667500	0
1524668400	1
1524669300	1
1524670200	1
1524671100	1
1524672000	1
1524672900	1
1524673800	1
1524674700	1
1524675600	1
1524676500	1
1524677400	1
1524678300	1
1524679200	1
1524680100	1
1524681000	1
1524681900	1
1524682800	1
1524683700	1
1524684600	1
1524685500	1
1524686400	1
1524687300	1
1524688200	1
1524689100	1
1524690000	0
1524690900	0
1524691800	0
1524692700	0
1524693600	0
1524694500	0
1524695400	0
1524696300	0
1524697200	0
1524698100	0
1524699000	0
1524699900	0
1524700800	0
1524701700	0
1524702600	0
1524703500	0
1524704400	0
1524705300	0
1524706200	0
1524707100	0
1524708000	0
1524708900	0
1524709800	0
1524710700	0
1524711600	0
1524712500	0
1524713400	0
1524714300	0
1524715200	0
1524716100	0
1524717000	0
1524717900	0
1524718800	0
1524719700	0
1524720600	0
1524721500	0
1524722400	0
1524723300	0
1524724200	0
1524725100	0
1524726000	0
1524726900	0
1524727800	0
1524728700	0
1524729600	0
1524730500	0
1524731400	0
1524732300	0
1524733200	0
1524734100	0
1524735000	0
1524735900	0
1524736800	0
1524737700	0
1524738600	0
1524739500	0
1524740400	0
1524741300	0
1524742200	0
1524743100	0
1524744000	0
1524744900	0
1524745800	0
1524746700	0
1524747600	0
1524748500	0
1524749400	0
1524750300	0
1524751200	0
1524752100	0
1524753000	0
1524753900	0
1524754800	1
1524755700	1
1524756600	1
1524757500	1
1524758400	1
1524759300	1
1524760200	1
1524761100	1
1524762000	1
1524762900	1
1524763800	1
1524764700	1
1524765600	1
1524766500	1
1524767400	1
1524768300	1
1524769200	1
1524770100	1
1524771000	1
1524771900	1
1524772800	1
1524773700	1
1524774600	1
1524775500	1
1524776400	0
1524777300	0
1524778200	0
1524779100	0
1524780000	0
1524780900	0
1524781800	0
1524782700	0
1524783600	0
1524784500	0
1524785400	0
1524786300	0
1524787200	0
1524788100	0
1524789000	0
1524789900	0
1524790800	0
1524791700	0
1524792600	0
1524793500	0
1524794400	0
1524795300	0
1524796200	0
1524797100	0
1524798000	0
1524798900	0
1524799800	0
1524800700	0
1524801600	0
1524802500	0
1524803400	0
1524804300	0
1524805200	0
1524806100	0
1524807000	0
1524807900	0
1524808800	0
1524809700	0
1524810600	0
1524811500	0
1524812400	0
1524813300	0
1524814200	0
1524815100	0
1524816000	0
1524816900	0
1524817800	0
1524818700	0
1524819600	0
1524820500	0
1524821400	0
1524822300	0
1524823200	0
1524824100	0
1524825000	0
1524825900	0
1524826800	0
1524827700	0
1524828600	0
1524829500	0
1524830400	0
1524831300	0
1524832200	0
1524833100	0
1524834000	0
1524834900	0
1524835800	0
1524836700	0
1524837600	0
1524838500	0
1524839400	0
1524840300	0
1524841200	1
1524842100	1
1524843000	1
1524843900	1
1524844800	1
1524845700	1
1524846600	1
1524847500	1
1524848400	1
1524849300	1
1524850200	1
1524851100	1
1524852000	1
1524852900	1
1524853800	1
1524854700	1
1524855600	1
1524856500	1
1524857400	1
1524858300	1
1524859200	1
1524860100	1
1524861000	1
1524861900	1
1524862800	0
1524863700	0
1524864600	0
1524865500	0
1524866400	0
1524867300	0
1524868200	0
1524869100	0
1524870000	0
1524870900	0
1524871800	0
1524872700	0
1524873600	0
1524874500	0
1524875400	0
1524876300	0
1524877200	0
1524878100	0
1524879000	0
1524879900	0
1524880800	0
1524881700	0
1524882600	0
1524883500	0
1524884400	0
1524885300	0
1524886200	0
1524887100	0
1524888000	0
1524888900	0
1524889800	0
1524890700	0
1524891600	0
1524892500	0
1524893400	0
1524894300	0
1524895200	0
1524896100	0
1524897000	0
1524897900	0
1524898800	0
1524899700	0
1524900600	0
1524901500	0
1524902400	0
1524903300	0
1524904200	0
1524905100	0
1524906000	0
1524906900	0
1524907800	0
1524908700	0
1524909600	0
1524910500	0
1524911400	0
1524912300	0
1524913200	0
1524914100	0
1524915000	0
1524915900	0
1524916800	0
1524917700	0
1524918600	0
1524919500	0
1524920400	0
1524921300	0
1524922200	0
1524923100	0
1524924000	0
1524924900	0
1524925800	0
1524926700	0
1524927600	1
1524928500	1
1524929400	1
1524930300	1
1524931200	1
1524932100	1
1524933000	1
1524933900	1
1524934800	1
1524935700	1
1524936600	1
1524937500	1
1524938400	1
1524939300	1
1524940200	1
1524941100	1
1524942000	1
1524942900	1
1524943800	1
1524944700	1
1524945600	1
1524946500	1
1524947400	1
1524948300	1
1524949200	0
1524950100	0
1524951000	0
1524951900	0
1524952800	0
1524953700	0
1524954600	0
1524955500	0
1524956400	0
1524957300	0
1524958200	0
1524959100	0
1524960000	0
1524960900	0
1524961800	0
1524962700	0
1524963600	0
1524964500	0
1524965400	0
1524966300	0
1524967200	0
1524968100	0
1524969000	0
1524969900	0
1524970800	0
1524971700	0
1524972600	0
1524973500	0
1524974400	0
1524975300	0
1524976200	0
1524977100	0
1524978000	0
1524978900	0
1524979800	0
1524980700	0
1524981600	0
1524982500	0
1524983400	0
1524984300	0
1524985200	0
1524986100	0
1524987000	0
1524987900	0
1524988800	0
1524989700	0
1524990600	0
1524991500	0
1524992400	0
1524993300	0
1524994200	0
1524995100	0
1524996000	0
1524996900	0
1524997800	0
1524998700	0
1524999600	0
1525000500	0
1525001400	0
1525002300	0
1525003200	0
1525004100	0
1525005000	0
1525005900	0
1525006800	0
1525007700	0
1525008600	0
1525009500	0
1525010400	0
1525011300	0
1525012200	0
1525013100	0
1525014000	1
1525014900	1
1525015800	1
1525016700	1
1525017600	1
1525018500	1
1525019400	1
1525020300	1
1525021200	1
1525022100	1
1525023000	1
1525023900	1
1525024800	1
1525025700	1
1525026600	1
1525027500	1
1525028400	1
1525029300	1
1525030200	1
1525031100	1
1525032000	1
1525032900	1
1525033800	1
1525034700	1
1525035600	0
1525036500	0
1525037400	0
1525038300	0
1525039200	0
1525040100	0
1525041000	0
1525041900	0
1525042800	0
1525043700	0
1525044600	0
1525045500	0
1525046400	0
1525047300	0
1525048200	0
1525049100	0
1525050000	0
1525050900	0
1525051800	0
1525052700	0
1525053600	0
1525054500	0
1525055400	0
1525056300	0
1525057200	0
1525058100	0
1525059000	0
1525059900	0
1525060800	0
1525061700	0
1525062600	0
1525063500	0
1525064400	0
1525065300	0
1525066200	0
1525067100	0
1525068000	0
1525068900	0
1525069800	0
1525070700	0
1525071600	0
1525072500	0
1525073400	0
1525074300	0
1525075200	0
1525076100	0
1525077000	0
1525077900	0
1525078800	0
1525079700	0
1525080600	0
1525081500	0
1525082400	0
1525083300	0
1525084200	0
1525085100	0
1525086000	0
1525086900	0
1525087800	0
1525088700	0
1525089600	0
1525090500	0
1525091400	0
1525092300	0
1525093200	0
1525094100	0
1525095000	0
1525095900	0
1525096800	0
1525097700	0
1525098600	0
1525099500	0
1525100400	1
1525101300	1
1525102200	1
1525103100	1
1525104000	1
1525104900	1
1525105800	1
1525106700	1
1525107600	1
1525108500	1
1525109400	1
1525110300	1
1525111200	1
1525112100	1
1525113000	1
1525113900	1
1525114800	1
1525115700	1
1525116600	1
1525117500	1
1525118400	1
1525119300	1
1525120200	1
1525121100	1
1525122000	0
1525122900	0
1525123800	0
1525124700	0
1525125600	0
1525126500	0
1525127400	0
1525128300	0
1525129200	0
1525130100	0
1525131000	0
1525131900	0
1525132800	0
1525133700	0
1525134600	0
1525135500	0
1525136400	0
1525137300	0
1525138200	0
1525139100	0
1525140000	0
1525140900	0
1525141800	0
1525142700	0
1525143600	0
1525144500	0
1525145400	0
1525146300	0
1525147200	0
1525148100	0
1525149000	0
1525149900	0
