timestamp,power
1599187500,428
1599188400,414
1599189300,431
1599190200,440
1599191100,463
1599192000,352
1599192900,230
1599193800,226
1599194700,209
1599195600,222
1599196500,213
1599197400,208
1599198300,214
1599199200,237
1599200100,261
1599201000,234
1599201900,244
1599202800,215
1599203700,229
1599204600,254
1599205500,202
1599206400,238
1599207300,236
1599208200,220
1599209100,242
1599210000,222
1599210900,204
1599211800,195
1599212700,198
1599213600,207
1599214500,202
1599215400,224
1599216300,220
1599217200,193
1599218100,200
1599219000,200
1599219900,203
1599220800,194
1599221700,216
1599222600,243
1599223500,213
1599224400,203
1599225300,198
1599226200,192
1599227100,198
1599228000,222
1599228900,220
1599229800,211
1599230700,271
1599231600,220
1599232500,227
1599233400,367
1599234300,406
1599235200,217
1599236100,196
1599237000,219
1599237900,238
1599238800,232
1599239700,224
1599240600,290
1599241500,418
1599242400,413
1599243300,434
1599244200,426
1599245100,425
1599246000,426
1599246900,425
1599247800,425
1599248700,438
1599249600,425
1599250500,415
1599251400,384
1599252300,375
1599253200,513
1599254100,659
1599255000,557
1599255900,489
1599256800,468
1599257700,419
1599258600,419
1599259500,433
1599260400,436
1599261300,419
1599262200,411
1599263100,422
1599264000,422
1599264900,414
1599265800,426
1599266700,448
1599267600,409
1599268500,418
1599269400,410
1599270300,410
1599271200,413
1599272100,454
1599273000,475
1599273900,415
1599274800,415
1599275700,405
1599276600,429
1599277500,441
1599278400,352
1599279300,235
1599280200,222
1599281100,203
1599282000,208
1599282900,210
1599283800,202
1599284700,223
1599285600,227
1599286500,244
1599287400,305
1599288300,216
1599289200,206
1599290100,207
1599291000,238
1599291900,348
1599292800,241
1599293700,232
1599294600,203
1599295500,208
1599296400,218
1599297300,226
1599298200,210
1599299100,242
1599300000,244
1599300900,214
1599301800,575
1599302700,770
1599303600,329
1599304500,204
1599305400,215
1599306300,215
1599307200,215
1599308100,235
1599309000,226
1599309900,245
1599310800,288
1599311700,258
1599312600,264
1599313500,221
1599314400,212
1599315300,285
1599316200,267
1599317100,235
1599318000,231
1599318900,223
1599319800,223
1599320700,223
1599321600,243
1599322500,239
1599323400,236
1599324300,214
1599325200,222
1599326100,264
1599327000,368
1599327900,483
1599328800,514
1599329700,444
1599330600,442
1599331500,427
1599332400,425
1599333300,450
1599334200,434
1599335100,436
1599336000,430
1599336900,427
1599337800,395
1599338700,399
1599339600,519
1599340500,639
1599341400,615
1599342300,588
1599343200,551
1599344100,476
1599345000,443
1599345900,453
1599346800,415
1599347700,418
1599348600,416
1599349500,414
1599350400,433
1599351300,404
1599352200,435
1599353100,426
1599354000,418
1599354900,423
1599355800,414
1599356700,429
1599357600,419
1599358500,421
1599359400,428
1599360300,414
1599361200,414
1599362100,448
1599363000,455
1599363900,483
1599364800,355
1599365700,237
1599366600,218
1599367500,213
1599368400,207
1599369300,213
1599370200,226
1599371100,226
1599372000,232
1599372900,234
1599373800,257
1599374700,265
1599375600,241
1599376500,210
1599377400,244
1599378300,248
1599379200,250
1599380100,236
1599381000,213
1599381900,198
1599382800,207
1599383700,225
1599384600,618
1599385500,504
1599386400,450
1599387300,556
1599388200,813
1599389100,700
1599390000,765
1599390900,154
1599391800,169
1599392700,307
1599393600,369
1599394500,341
1599395400,107
1599396300,110
1599397200,79
1599398100,433
1599399000,162
1599399900,69
1599400800,91
1599401700,174
1599402600,110
1599403500,94
1599404400,71
1599405300,68
1599406200,77
1599407100,89
1599408000,95
1599408900,66
1599409800,70
1599410700,74
1599411600,90
1599412500,110
1599413400,105
1599414300,362
1599415200,412
1599416100,435
1599417000,432
1599417900,431
1599418800,412
1599419700,416
1599420600,432
1599421500,421
1599422400,425
1599423300,433
1599424200,419
1599425100,371
1599426000,436
1599426900,507
1599427800,471
1599428700,445
1599429600,421
1599430500,416
1599431400,413
1599432300,422
1599433200,430
1599434100,435
1599435000,428
1599435900,417
1599436800,413
1599437700,412
1599438600,421
1599439500,428
1599440400,432
1599441300,430
1599442200,410
1599443100,417
1599444000,416
1599444900,430
1599445800,431
1599446700,455
1599447600,430
1599448500,419
1599449400,433
1599450300,447
1599451200,336
1599452100,215
1599453000,227
1599453900,222
1599454800,220
1599455700,213
1599456600,209
1599457500,210
1599458400,233
1599459300,285
1599460200,255
1599461100,209
1599462000,223
1599462900,163
1599463800,102
1599464700,112
1599465600,115
1599466500,85
1599467400,120
1599468300,148
1599469200,64
1599470100,85
1599471000,262
1599471900,63
1599472800,70
1599473700,91
1599474600,86
1599475500,68
1599476400,169
1599477300,76
1599478200,66
1599479100,66
1599480000,63
1599480900,107
1599481800,85
1599482700,78
1599483600,66
1599484500,62
1599485400,62
1599486300,73
1599487200,120
1599488100,192
1599489000,79
1599489900,66
1599490800,69
1599491700,73
1599492600,75
1599493500,95
1599494400,67
1599495300,67
1599496200,64
1599497100,65
1599498000,89
1599498900,86
1599499800,216
1599500700,292
1599501600,279
1599502500,406
1599503400,447
1599504300,443
1599505200,438
1599506100,427
1599507000,447
1599507900,430
1599508800,430
1599509700,417
1599510600,434
1599511500,270
1599512400,364
1599513300,478
1599514200,434
1599515100,440
1599516000,436
1599516900,423
1599517800,411
1599518700,418
1599519600,419
1599520500,445
1599521400,469
1599522300,443
1599523200,439
1599524100,422
1599525000,413
1599525900,430
1599526800,422
1599527700,419
1599528600,419
1599529500,432
1599530400,416
1599531300,416
1599532200,413
1599533100,431
1599534000,426
1599534900,423
1599535800,446
1599536700,439
1599537600,351
1599538500,219
1599539400,208
1599540300,225
1599541200,199
1599542100,224
1599543000,216
1599543900,200
1599544800,226
1599545700,294
1599546600,217
1599547500,247
1599548400,225
1599549300,263
1599550200,237
1599551100,206
1599552000,108
1599552900,87
1599553800,76
1599554700,188
1599555600,114
1599556500,81
1599557400,111
1599558300,64
1599559200,89
1599560100,350
1599561000,149
1599561900,142
1599562800,264
1599563700,274
1599564600,345
1599565500,105
1599566400,100
1599567300,98
1599568200,455
1599569100,126
1599570000,66
1599570900,65
1599571800,63
1599572700,66
1599573600,83
1599574500,85
1599575400,68
1599576300,127
1599577200,67
1599578100,546
1599579000,607
1599579900,141
1599580800,149
1599581700,178
1599582600,133
1599583500,98
1599584400,75
1599585300,83
1599586200,77
1599587100,254
1599588000,305
1599588900,287
1599589800,340
1599590700,307
1599591600,325
1599592500,313
1599593400,324
1599594300,308
1599595200,311
1599596100,311
1599597000,280
1599597900,219
1599598800,439
1599599700,475
1599600600,447
1599601500,439
1599602400,423
1599603300,431
1599604200,422
1599605100,438
1599606000,413
1599606900,445
1599607800,425
1599608700,416
1599609600,424
1599610500,433
1599611400,428
1599612300,418
1599613200,415
1599614100,437
1599615000,436
1599615900,425
1599616800,428
1599617700,425
1599618600,427
1599619500,407
1599620400,415
1599621300,421
1599622200,425
1599623100,457
1599624000,362
1599624900,229
1599625800,217
1599626700,204
1599627600,207
1599628500,208
1599629400,232
1599630300,207
1599631200,224
1599632100,237
1599633000,351
1599633900,290
1599634800,220
1599635700,206
1599636600,222
1599637500,237
1599638400,206
1599639300,124
1599640200,87
1599641100,84
1599642000,70
1599642900,64
1599643800,57
1599644700,72
1599645600,82
1599646500,68
1599647400,83
1599648300,62
1599649200,61
1599650100,68
1599651000,66
1599651900,69
1599652800,75
1599653700,72
1599654600,90
1599655500,94
1599656400,65
1599657300,58
1599658200,66
1599659100,79
1599660000,69
1599660900,152
1599661800,68
1599662700,61
1599663600,65
1599664500,65
1599665400,68
1599666300,81
1599667200,77
1599668100,217
1599669000,434
1599669900,107
1599670800,66
1599671700,91
1599672600,298
1599673500,287
1599674400,324
1599675300,328
1599676200,302
1599677100,291
1599678000,319
1599678900,289
1599679800,287
1599680700,291
1599681600,392
1599682500,1131
1599683400,379
1599684300,308
1599685200,400
1599686100,518
1599687000,441
1599687900,441
1599688800,450
1599689700,432
1599690600,421
1599691500,424
1599692400,409
1599693300,413
1599694200,418
1599695100,414
1599696000,434
1599696900,412
1599697800,435
1599698700,428
1599699600,416
1599700500,405
1599701400,420
1599702300,429
1599703200,415
1599704100,415
1599705000,425
1599705900,408
1599706800,416
1599707700,422
1599708600,454
1599709500,460
1599710400,345
1599711300,220
1599712200,221
1599713100,200
1599714000,210
1599714900,215
1599715800,226
1599716700,195
1599717600,208
1599718500,236
1599719400,295
1599720300,208
1599721200,236
1599722100,222
1599723000,210
1599723900,197
1599724800,312
1599725700,452
1599726600,320
1599727500,296
1599728400,275
1599729300,260
1599730200,203
1599731100,229
1599732000,109
1599732900,289
1599733800,451
1599734700,328
1599735600,298
1599736500,121
1599737400,96
1599738300,105
1599739200,132
1599740100,139
1599741000,160
1599741900,142
1599742800,88
1599743700,121
1599744600,112
1599745500,110
1599746400,109
1599747300,170
1599748200,106
1599749100,123
1599750000,78
1599750900,71
1599751800,68
1599752700,66
1599753600,74
1599754500,94
1599755400,88
1599756300,70
1599757200,68
1599758100,92
1599759000,165
1599759900,274
1599760800,290
1599761700,310
1599762600,285
1599763500,305
1599764400,330
1599765300,332
1599766200,284
1599767100,322
1599768000,307
1599768900,298
1599769800,352
1599770700,1433
1599771600,732
1599772500,814
1599773400,503
1599774300,509
1599775200,472
1599776100,666
1599777000,651
1599777900,413
1599778800,420
1599779700,447
1599780600,441
1599781500,422
1599782400,412
1599783300,412
1599784200,415
1599785100,432
1599786000,422
1599786900,418
1599787800,428
1599788700,410
1599789600,440
1599790500,417
1599791400,431
1599792300,411
1599793200,418
1599794100,429
1599795000,436
1599795900,470
1599796800,344
1599797700,233
1599798600,219
1599799500,208
1599800400,210
1599801300,220
1599802200,190
1599803100,177
1599804000,104
1599804900,164
1599805800,69
1599806700,99
1599807600,86
1599808500,107
1599809400,134
1599810300,162
1599811200,135
1599812100,70
1599813000,67
1599813900,69
1599814800,96
1599815700,68
1599816600,67
1599817500,66
1599818400,62
1599819300,62
1599820200,76
1599821100,92
1599822000,75
1599822900,67
1599823800,58
1599824700,65
1599825600,66
1599826500,70
1599827400,81
1599828300,88
1599829200,81
1599830100,83
1599831000,66
1599831900,63
1599832800,61
1599833700,75
1599834600,93
1599835500,71
1599836400,68
1599837300,61
1599838200,65
1599839100,66
1599840000,73
1599840900,378
1599841800,291
1599842700,86
1599843600,100
1599844500,97
1599845400,105
1599846300,255
1599847200,296
1599848100,315
1599849000,403
1599849900,427
1599850800,429
1599851700,433
1599852600,432
1599853500,425
1599854400,445
1599855300,417
1599856200,410
1599857100,304
1599858000,472
1599858900,512
1599859800,471
1599860700,458
1599861600,449
1599862500,432
1599863400,417
1599864300,428
1599865200,431
1599866100,425
1599867000,416
1599867900,428
1599868800,413
1599869700,420
1599870600,415
1599871500,430
1599872400,418
1599873300,418
1599874200,415
1599875100,430
1599876000,406
1599876900,425
1599877800,435
1599878700,426
1599879600,412
1599880500,412
1599881400,440
1599882300,444
1599883200,349
1599884100,231
1599885000,223
1599885900,225
1599886800,211
1599887700,204
1599888600,229
1599889500,194
1599890400,207
1599891300,235
1599892200,225
1599893100,176
1599894000,70
1599894900,72
1599895800,76
1599896700,114
1599897600,81
1599898500,66
1599899400,99
1599900300,63
1599901200,59
1599902100,70
1599903000,94
1599903900,80
1599904800,62
1599905700,64
1599906600,360
1599907500,392
1599908400,410
1599909300,145
1599910200,86
1599911100,61
1599912000,918
1599912900,1332
1599913800,125
1599914700,157
1599915600,85
1599916500,150
1599917400,151
1599918300,161
1599919200,132
1599920100,195
1599921000,112
1599921900,114
1599922800,108
1599923700,111
1599924600,103
1599925500,98
1599926400,105
1599927300,116
1599928200,109
1599929100,123
1599930000,129
1599930900,114
1599931800,194
1599932700,365
1599933600,484
1599934500,460
1599935400,429
1599936300,426
1599937200,440
1599938100,431
1599939000,436
1599939900,451
1599940800,443
1599941700,427
1599942600,341
1599943500,392
1599944400,471
1599945300,550
1599946200,468
1599947100,463
1599948000,449
1599948900,423
1599949800,425
1599950700,432
1599951600,420
1599952500,410
1599953400,419
1599954300,431
1599955200,414
1599956100,424
1599957000,427
1599957900,420
1599958800,418
1599959700,477
1599960600,417
1599961500,432
1599962400,408
1599963300,435
1599964200,420
1599965100,441
1599966000,410
1599966900,408
1599967800,437
1599968700,443
1599969600,361
1599970500,248
1599971400,220
1599972300,216
1599973200,249
1599974100,226
1599975000,224
1599975900,225
1599976800,235
1599977700,215
1599978600,227
1599979500,189
1599980400,172
1599981300,81
1599982200,189
1599983100,172
1599984000,134
1599984900,114
1599985800,94
1599986700,116
1599987600,79
1599988500,82
1599989400,84
1599990300,102
1599991200,67
1599992100,73
1599993000,70
1599993900,63
1599994800,77
1599995700,89
1599996600,77
1599997500,69
1599998400,65
1599999300,64
1600000200,64
1600001100,56
1600002000,107
1600002900,106
1600003800,60
1600004700,65
1600005600,61
1600006500,60
1600007400,63
1600008300,69
1600009200,86
1600010100,81
1600011000,57
1600011900,64
1600012800,64
1600013700,63
1600014600,63
1600015500,66
1600016400,98
1600017300,73
1600018200,68
1600019100,96
1600020000,106
1600020900,135
1600021800,156
1600022700,506
1600023600,510
1600024500,433
1600025400,435
1600026300,434
1600027200,421
1600028100,430
1600029000,413
1600029900,390
1600030800,543
1600031700,560
1600032600,472
1600033500,453
1600034400,452
1600035300,428
1600036200,416
1600037100,433
1600038000,417
1600038900,409
1600039800,424
1600040700,413
1600041600,410
1600042500,429
1600043400,447
1600044300,471
1600045200,423
1600046100,418
1600047000,411
1600047900,409
1600048800,409
1600049700,414
1600050600,418
1600051500,470
1600052400,438
1600053300,419
1600054200,422
1600055100,443
1600056000,342
1600056900,213
1600057800,216
1600058700,228
1600059600,217
1600060500,202
1600061400,196
1600062300,204
1600063200,216
1600064100,218
1600065000,337
1600065900,301
1600066800,194
1600067700,306
1600068600,161
1600069500,166
1600070400,227
1600071300,156
1600072200,158
1600073100,159
1600074000,158
1600074900,158
1600075800,188
1600076700,238
1600077600,543
1600078500,382
1600079400,338
1600080300,495
1600081200,294
1600082100,282
1600083000,186
1600083900,1607
1600084800,1340
1600085700,252
1600086600,217
1600087500,145
1600088400,623
1600089300,191
1600090200,107
1600091100,164
1600092000,112
1600092900,374
1600093800,174
1600094700,101
1600095600,177
1600096500,200
1600097400,215
1600098300,222
1600099200,288
1600100100,441
1600101000,442
1600101900,927
1600102800,548
1600103700,521
1600104600,566
1600105500,369
1600106400,323
1600107300,361
1600108200,371
1600109100,337
1600110000,361
1600110900,346
1600111800,306
1600112700,377
1600113600,362
1600114500,322
1600115400,334
1600116300,320
1600117200,402
1600118100,249
1600119000,178
1600119900,184
1600120800,131
1600121700,134
1600122600,116
1600123500,101
1600124400,131
1600125300,106
1600126200,143
1600127100,127
1600128000,88
1600128900,153
1600129800,87
1600130700,148
1600131600,186
1600132500,93
1600133400,130
1600134300,104
1600135200,120
1600136100,127
1600137000,99
1600137900,132
1600138800,130
1600139700,111
1600140600,149
1600141500,149
1600142400,149
1600143300,147
1600144200,95
1600145100,145
1600146000,116
1600146900,117
1600147800,141
1600148700,93
1600149600,151
1600150500,179
1600151400,194
1600152300,256
1600153200,292
1600154100,422
1600155000,310
1600155900,334
1600156800,267
1600157700,343
1600158600,299
1600159500,302
1600160400,374
1600161300,801
1600162200,1483
1600163100,464
1600164000,365
1600164900,312
1600165800,271
1600166700,218
1600167600,208
1600168500,127
1600169400,181
1600170300,211
1600171200,149
1600172100,107
1600173000,86
1600173900,94
1600174800,100
1600175700,112
1600176600,153
1600177500,141
1600178400,88
1600179300,164
1600180200,118
1600181100,102
1600182000,96
1600182900,99
1600183800,65
1600184700,69
1600185600,67
1600186500,62
1600187400,70
1600188300,112
1600189200,160
1600190100,280
1600191000,304
1600191900,298
1600192800,294
1600193700,310
1600194600,302
1600195500,316
1600196400,307
1600197300,288
1600198200,329
1600199100,330
1600200000,286
1600200900,296
1600201800,284
1600202700,292
1600203600,226
1600204500,217
1600205400,98
1600206300,86
1600207200,133
1600208100,90
1600209000,84
1600209900,151
1600210800,72
1600211700,72
1600212600,139
1600213500,68
1600214400,81
1600215300,180
1600216200,96
1600217100,73
1600218000,132
1600218900,75
1600219800,85
1600220700,124
1600221600,91
1600222500,126
1600223400,122
1600224300,76
1600225200,104
1600226100,107
1600227000,104
1600227900,151
1600228800,113
1600229700,96
1600230600,149
1600231500,77
1600232400,91
1600233300,169
1600234200,86
1600235100,107
1600236000,254
1600236900,201
1600237800,84
1600238700,97
1600239600,94
1600240500,126
1600241400,125
1600242300,123
1600243200,144
1600244100,126
1600245000,140
1600245900,141
1600246800,470
1600247700,318
1600248600,256
1600249500,184
1600250400,97
1600251300,80
1600252200,90
1600253100,107
1600254000,119
1600254900,110
1600255800,114
1600256700,229
1600257600,107
1600258500,116
1600259400,148
1600260300,118
1600261200,98
1600262100,106
1600263000,106
1600263900,100
1600264800,107
1600265700,113
1600266600,104
1600267500,113
1600268400,100
1600269300,103
1600270200,108
1600271100,77
1600272000,106
1600272900,98
1600273800,90
1600274700,142
1600275600,237
1600276500,334
1600277400,319
1600278300,329
1600279200,314
1600280100,297
1600281000,301
1600281900,643
1600282800,724
1600283700,746
1600284600,672
1600285500,677
1600286400,687
1600287300,693
1600288200,660
1600289100,664
1600290000,740
1600290900,904
1600291800,721
1600292700,589
1600293600,523
1600294500,519
1600295400,573
1600296300,921
1600297200,488
1600298100,478
1600299000,468
1600299900,477
1600300800,487
1600301700,501
1600302600,509
1600303500,492
1600304400,484
1600305300,482
1600306200,483
1600307100,489
1600308000,478
1600308900,477
1600309800,488
1600310700,494
1600311600,473
1600312500,520
1600313400,487
1600314300,510
1600315200,505
1600316100,504
1600317000,515
1600317900,504
1600318800,486
1600319700,478
1600320600,488
1600321500,502
1600322400,505
1600323300,504
1600324200,606
1600325100,510
1600326000,486
1600326900,504
1600327800,532
1600328700,558
1600329600,533
1600330500,515
1600331400,531
1600332300,476
1600333200,1057
1600334100,659
1600335000,561
1600335900,547
1600336800,562
1600337700,752
1600338600,984
1600339500,574
1600340400,544
1600341300,515
1600342200,521
1600343100,522
1600344000,510
1600344900,504
1600345800,500
1600346700,559
1600347600,560
1600348500,534
1600349400,519
1600350300,572
1600351200,513
1600352100,545
1600353000,542
1600353900,519
1600354800,523
1600355700,482
1600356600,483
1600357500,483
1600358400,490
1600359300,496
1600360200,519
1600361100,581
1600362000,655
1600362900,645
1600363800,699
1600364700,724
1600365600,718
1600366500,714
1600367400,700
1600368300,714
1600369200,708
1600370100,695
1600371000,712
1600371900,704
1600372800,694
1600373700,698
1600374600,652
1600375500,665
1600376400,550
1600377300,520
1600378200,503
1600379100,502
1600380000,479
1600380900,467
1600381800,468
1600382700,469
1600383600,483
1600384500,471
1600385400,459
1600386300,442
1600387200,438
1600388100,446
1600389000,445
1600389900,437
1600390800,474
1600391700,454
1600392600,444
1600393500,439
1600394400,438
1600395300,441
1600396200,454
1600397100,439
1600398000,490
1600398900,450
1600399800,449
1600400700,470
1600401600,464
1600402500,450
1600403400,450
1600404300,440
1600405200,455
1600406100,452
1600407000,448
1600407900,451
1600408800,463
1600409700,391
1600410600,249
1600411500,270
1600412400,215
1600413300,262
1600414200,372
1600415100,241
1600416000,253
1600416900,238
1600417800,245
1600418700,229
1600419600,216
1600420500,215
1600421400,218
1600422300,213
1600423200,221
1600424100,243
1600425000,226
1600425900,222
1600426800,209
1600427700,224
1600428600,218
1600429500,223
1600430400,232
1600431300,235
1600432200,219
1600433100,224
1600434000,218
1600434900,231
1600435800,247
1600436700,209
1600437600,229
1600438500,231
1600439400,214
1600440300,215
1600441200,233
1600442100,271
1600443000,219
1600443900,219
1600444800,311
1600445700,275
1600446600,228
1600447500,285
1600448400,284
1600449300,526
1600450200,486
1600451100,467
1600452000,448
1600452900,499
1600453800,437
1600454700,449
1600455600,443
1600456500,438
1600457400,435
1600458300,439
1600459200,428
1600460100,434
1600461000,418
1600461900,641
1600462800,1259
1600463700,588
1600464600,529
1600465500,533
1600466400,499
1600467300,470
1600468200,454
1600469100,445
1600470000,425
1600470900,435
1600471800,426
1600472700,429
1600473600,439
1600474500,455
1600475400,433
1600476300,435
1600477200,422
1600478100,445
1600479000,430
1600479900,430
1600480800,454
1600481700,442
1600482600,428
1600483500,434
1600484400,426
1600485300,427
1600486200,455
1600487100,464
1600488000,361
1600488900,237
1600489800,215
1600490700,220
1600491600,222
1600492500,220
1600493400,218
1600494300,229
1600495200,228
1600496100,245
1600497000,275
1600497900,268
1600498800,212
1600499700,175
1600500600,111
1600501500,139
1600502400,92
1600503300,120
1600504200,81
1600505100,67
1600506000,62
1600506900,75
1600507800,81
1600508700,73
1600509600,74
1600510500,62
1600511400,62
1600512300,67
1600513200,67
1600514100,83
1600515000,96
1600515900,73
1600516800,66
1600517700,73
1600518600,66
1600519500,67
1600520400,110
1600521300,194
1600522200,114
1600523100,73
1600524000,64
1600524900,68
1600525800,79
1600526700,72
1600527600,83
1600528500,81
1600529400,61
1600530300,63
1600531200,77
1600532100,67
1600533000,76
1600533900,100
1600534800,119
1600535700,401
1600536600,476
1600537500,461
1600538400,461
1600539300,532
1600540200,502
1600541100,469
1600542000,463
1600542900,457
1600543800,453
1600544700,475
1600545600,456
1600546500,469
1600547400,437
1600548300,1936
1600549200,1038
1600550100,858
1600551000,520
1600551900,470
1600552800,496
1600553700,868
1600554600,504
1600555500,429
1600556400,455
1600557300,447
1600558200,425
1600559100,462
1600560000,445
1600560900,423
1600561800,427
1600562700,446
1600563600,435
1600564500,434
1600565400,437
1600566300,426
1600567200,428
1600568100,454
1600569000,433
1600569900,451
1600570800,439
1600571700,436
1600572600,440
1600573500,460
1600574400,360
1600575300,235
1600576200,249
1600577100,240
1600578000,219
1600578900,213
1600579800,223
1600580700,234
1600581600,212
1600582500,219
1600583400,211
1600584300,105
1600585200,124
1600586100,130
1600587000,56
1600587900,70
1600588800,120
1600589700,169
1600590600,138
1600591500,79
1600592400,63
1600593300,57
1600594200,88
1600595100,81
1600596000,89
1600596900,70
1600597800,70
1600598700,160
1600599600,89
1600600500,677
1600601400,435
1600602300,109
1600603200,84
1600604100,64
1600605000,74
1600605900,117
1600606800,98
1600607700,205
1600608600,178
1600609500,141
1600610400,83
1600611300,73
1600612200,82
1600613100,72
1600614000,66
1600614900,86
1600615800,59
1600616700,77
1600617600,89
1600618500,64
1600619400,81
1600620300,99
1600621200,236
1600622100,526
1600623000,510
1600623900,546
1600624800,504
1600625700,563
1600626600,781
1600627500,499
1600628400,489
1600629300,441
1600630200,452
1600631100,445
1600632000,441
1600632900,502
1600633800,330
1600634700,228
1600635600,353
1600636500,465
1600637400,456
1600638300,476
1600639200,489
1600640100,453
1600641000,463
1600641900,451
1600642800,436
1600643700,438
1600644600,464
1600645500,439
1600646400,434
1600647300,432
1600648200,436
1600649100,433
1600650000,447
1600650900,434
1600651800,448
1600652700,431
1600653600,439
1600654500,444
1600655400,443
1600656300,429
1600657200,435
1600658100,455
1600659000,458
1600659900,469
1600660800,365
1600661700,227
1600662600,213
1600663500,218
1600664400,241
1600665300,243
1600666200,222
1600667100,217
1600668000,241
1600668900,273
1600669800,237
1600670700,211
1600671600,214
1600672500,214
1600673400,176
1600674300,84
1600675200,86
1600676100,95
1600677000,78
1600677900,65
1600678800,95
1600679700,80
1600680600,362
1600681500,255
1600682400,107
1600683300,97
1600684200,144
1600685100,182
1600686000,78
1600686900,76
1600687800,87
1600688700,71
1600689600,71
1600690500,97
1600691400,158
1600692300,192
1600693200,127
1600694100,108
1600695000,93
1600695900,78
1600696800,77
1600697700,90
1600698600,138
1600699500,63
1600700400,89
1600701300,103
1600702200,92
1600703100,95
1600704000,104
1600704900,69
1600705800,76
1600706700,109
1600707600,156
1600708500,320
1600709400,298
1600710300,320
1600711200,316
1600712100,295
1600713000,292
